epoch_s,datetime_utc,gnb,handover_phase,gnb_pkg0_watts,gnb_total_watts,nof_ues,timestamp,node_cpu_user_pct,node_cpu_sys_pct,node_cpu_iowait_pct,node_cpu_irq_pct,node_cpu_softirq_pct,node_cpu_idle_pct,node_mem_total_MB,node_mem_used_MB,node_mem_free_MB,node_mem_avail_MB,node_swap_used_MB,node_load1,node_load5,node_load15,node_intr_per_s,node_ctxt_per_s,node_softirq_NET_RX_per_s,node_softirq_NET_TX_per_s,node_softirq_TIMER_per_s,node_softirq_SCHED_per_s,node_softirq_TASKLET_per_s,node_softirq_RCU_per_s,node_net_rx_bytes_s,node_net_tx_bytes_s,node_net_rx_pkts_s,node_net_tx_pkts_s,node_net_rx_drop_total,node_net_tx_drop_total,node_temp_core_max_C,node_cpu_freq_max_hz,node_rapl_package_uj_delta,node_cpu0_pct,node_cpu1_pct,node_cpu2_pct,node_cpu3_pct,node_cpu4_pct,node_cpu5_pct,node_cpu6_pct,node_cpu7_pct,node_cpu8_pct,node_cpu9_pct,node_cpu10_pct,node_cpu11_pct,node_cpu12_pct,node_cpu13_pct,node_cpu14_pct,node_cpu15_pct,node_cpu16_pct,node_cpu17_pct,node_cpu18_pct,node_cpu19_pct,node_cpu20_pct,node_cpu21_pct,node_cpu22_pct,node_cpu23_pct,node_cpu24_pct,node_cpu25_pct,node_cpu26_pct,node_cpu27_pct,node_cpu28_pct,node_cpu29_pct,node_cpu30_pct,node_cpu31_pct,proc_pid,proc_name,proc_cpu_user_pct,proc_cpu_sys_pct,proc_cpu_total_pct,proc_utime_s_delta,proc_stime_s_delta,proc_rss_kB,proc_vsz_kB,proc_vmhwm_kB,proc_threads,proc_vol_ctxsw_s,proc_nonvol_ctxsw_s,proc_schedrun_ns,proc_schedwait_ns,proc_schedrun_count,proc_open_fds
1787024107.000,2026-08-18T03:35:07.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:07,11.83,17.18,0.0,0.0,3.34,67.64,64297.0,40970.0,592.6,23327.0,48.8,14.18,13.94,13.75,680058,1531899,53214,6012,586,7637,6186,4343,2177,0,32,0,1937282,0,70.0,1798021,0,40.34,23.15,38.89,21.9,38.72,23.15,38.56,23.18,38.49,17.37,33.03,21.08,37.61,24.43,45.04,25.89,44.26,23.15,45.9,25.34,45.83,21.43,46.72,24.09,45.9,17.27,45.53,20.94,43.1,19.31,40.0,22.79,110735,enb_ue50.conf,7.42,14.85,22.27,0.21,0.42,855588,1666488,855588,15,99.3,9.9,2818123853841,1139816348511,258715640,-1
1787024109.000,2026-08-18T03:35:09.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:09,11.4,17.55,0.0,0.0,3.72,67.33,64297.0,40969.0,593.6,23328.0,48.8,14.18,13.94,13.75,677178,1530055,53216,6086,584,7609,6277,4310,2823,47,41,1,1937283,0,70.0,1698141,0,39.75,27.6,39.58,26.46,36.21,23.85,37.13,23.11,39.18,17.86,36.55,21.62,35.93,22.32,45.49,26.82,45.0,29.2,44.86,23.36,44.44,23.61,45.19,25.0,44.4,20.28,45.19,20.26,43.64,20.0,39.91,20.75,110735,enb_ue50.conf,9.17,12.7,21.87,0.26,0.36,855588,1666488,855588,15,99.1,10.6,2818127345925,1139817798881,258715951,-1
1787024112.000,2026-08-18T03:35:12.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:12,11.73,17.43,0.0,0.0,3.6,67.24,64297.0,40969.1,593.4,23327.9,48.8,14.24,13.96,13.76,671759,1530623,53134,6042,591,7648,6294,4334,2765,0,43,0,1937285,0,69.0,1698144,0,36.91,23.36,40.65,22.86,37.18,23.26,37.13,22.79,37.45,18.78,35.19,21.15,34.93,24.22,44.44,24.66,46.4,30.14,45.75,23.47,46.15,23.72,45.0,24.2,46.15,23.35,47.79,17.26,45.42,21.24,37.83,23.36,110735,enb_ue50.conf,7.78,14.5,22.28,0.22,0.41,855588,1666488,855588,15,99.0,9.5,2818130873511,1139819087084,258716258,-1
1787024115.000,2026-08-18T03:35:15.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:15,12.15,17.52,0.0,0.0,3.67,66.66,64297.0,40969.4,593.1,23327.6,48.8,14.24,13.96,13.76,670904,1528621,53042,6056,573,7697,6300,4253,1215,23,19,0,1937286,0,69.0,1698142,0,39.06,24.07,38.5,23.33,39.68,24.54,37.29,26.24,34.67,20.96,35.78,20.81,37.93,21.17,47.13,24.77,46.28,30.18,44.92,26.94,46.37,23.81,45.61,22.86,43.91,24.23,50.19,20.78,46.72,17.86,42.19,24.07,110735,enb_ue50.conf,9.95,12.79,22.74,0.28,0.36,855588,1666488,855588,15,100.2,13.5,2818134541958,1139821183893,258716578,-1
1787024118.000,2026-08-18T03:35:18.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:18,12.16,17.35,0.0,0.0,3.41,67.08,64297.0,40972.6,589.8,23324.4,48.8,13.9,13.89,13.74,674380,1528534,53184,6061,568,7681,6223,4171,2429,23,38,0,1937287,0,68.0,2397383,0,39.83,22.69,38.98,22.12,35.68,22.83,40.33,24.66,39.08,19.31,36.32,23.08,38.2,18.06,43.88,22.83,46.44,23.98,46.53,30.74,45.61,23.87,47.37,24.09,45.19,23.04,49.0,20.56,46.09,19.57,37.89,24.11,110735,enb_ue50.conf,6.01,15.55,21.56,0.17,0.44,855588,1666488,855588,15,98.6,14.1,2818138032481,1139822292579,258716897,-1
1787024121.000,2026-08-18T03:35:21.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:21,11.83,16.69,0.0,0.0,3.48,67.99,64297.0,40969.9,592.5,23327.1,48.8,14.55,14.03,13.78,667926,1532124,53247,6088,574,7628,6241,4193,2227,23,32,0,1937289,0,68.0,2397372,0,35.96,24.54,34.39,23.72,35.62,24.54,37.02,26.36,33.19,17.27,32.6,22.27,37.02,25.89,41.95,23.26,44.3,23.47,43.64,24.19,42.67,27.23,43.93,25.69,43.39,25.22,43.97,26.13,45.23,19.38,36.32,23.36,110735,enb_ue50.conf,7.84,14.61,22.45,0.22,0.41,855588,1666488,855588,15,99.4,11.0,2818141638620,1139824248810,258717207,-1
1787024124.000,2026-08-18T03:35:24.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:24,11.45,17.16,0.0,0.0,3.77,67.62,64297.0,40969.6,592.7,23327.4,48.8,14.55,14.03,13.78,674008,1530387,53133,6095,566,7668,6304,4248,1711,0,25,0,1937290,0,68.0,1698145,0,38.1,25.45,41.0,21.7,36.68,22.79,38.56,24.09,37.02,16.38,38.43,24.09,36.28,18.43,42.36,20.48,44.87,25.23,46.25,25.0,43.91,23.5,44.73,23.64,45.23,19.56,48.18,23.61,47.37,21.89,37.17,22.27,110735,enb_ue50.conf,8.88,13.15,22.03,0.25,0.37,855588,1666488,855588,15,99.1,16.3,2818145295984,1139825918403,258717532,-1
1787024126.000,2026-08-18T03:35:26.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:26,11.8,17.45,0.0,0.0,3.82,66.93,64297.0,40971.4,590.9,23325.6,48.8,14.75,14.08,13.8,674259,1527197,53108,6080,572,7654,6297,4322,2262,23,34,0,1937292,0,69.0,1798023,0,39.57,26.73,37.33,22.64,37.23,25.0,38.91,22.69,35.96,20.54,37.55,23.47,36.12,22.67,45.19,24.54,46.25,25.57,46.03,24.77,45.15,25.11,46.75,21.23,46.06,21.0,47.52,26.01,44.02,17.86,41.6,24.42,110735,enb_ue50.conf,9.64,12.49,22.13,0.27,0.35,855588,1666488,855588,15,99.9,16.4,2818148889267,1139827707607,258717857,-1
1787024129.000,2026-08-18T03:35:29.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:29,11.9,16.69,0.0,0.0,3.39,68.01,64297.0,40969.8,592.4,23327.2,48.8,14.75,14.08,13.8,675029,1533218,53188,6075,573,7562,6155,4296,2369,0,36,0,1937293,0,69.0,1798021,0,37.39,23.96,37.02,25.0,39.26,23.15,37.77,22.33,36.09,15.0,36.44,21.66,36.12,18.18,46.28,26.03,44.16,21.05,43.39,22.9,47.81,23.26,45.19,20.38,45.42,22.57,45.83,23.42,42.36,18.22,40.0,22.02,110735,enb_ue50.conf,8.88,13.14,22.02,0.25,0.37,855588,1666488,855588,15,99.4,16.3,2818152598066,1139829071286,258718184,-1
1787024132.000,2026-08-18T03:35:32.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:32,11.83,17.66,0.0,0.0,3.59,66.92,64297.0,40971.7,590.5,23325.3,48.8,14.85,14.11,13.81,672153,1527850,53040,6066,581,7601,6229,4225,1203,0,19,0,1937294,0,69.0,2397336,0,39.83,30.0,36.24,24.19,37.71,26.03,37.5,26.15,34.8,18.58,34.75,23.81,36.71,20.37,44.63,24.54,44.58,29.13,44.4,23.83,44.07,22.54,45.53,26.36,44.9,22.97,47.6,25.46,43.93,17.94,40.25,26.24,110735,enb_ue50.conf,8.5,13.82,22.32,0.24,0.39,855588,1666488,855588,15,99.2,15.9,2818156261614,1139830718992,258718509,-1
1787024135.000,2026-08-18T03:35:35.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:35,11.38,17.16,0.0,0.0,3.55,67.91,64297.0,40969.4,592.7,23327.6,48.8,14.85,14.11,13.81,675627,1533734,53098,6175,582,7638,6152,4316,2076,0,32,0,1937296,0,69.0,1798025,0,39.83,24.2,38.1,24.55,36.24,28.82,36.28,22.42,38.96,16.02,35.81,21.2,37.23,19.82,46.03,20.93,43.48,21.05,44.3,24.31,45.71,21.92,47.33,24.34,45.76,20.8,47.33,23.66,42.61,15.79,42.26,21.5,110735,enb_ue50.conf,9.95,12.44,22.39,0.28,0.35,855588,1666488,855588,15,99.2,17.8,2818160207368,1139833030980,258718838,-1
1787024138.000,2026-08-18T03:35:38.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:38,11.36,18.04,0.0,0.0,3.56,67.05,64297.0,40970.7,591.2,23326.3,48.8,14.94,14.14,13.82,676199,1529483,53082,6141,578,7663,6269,4244,2591,23,40,0,1937297,0,69.0,1698140,0,40.83,25.45,38.2,27.11,38.75,25.33,36.64,26.7,37.66,22.17,37.66,24.43,35.68,21.97,45.15,18.14,45.34,25.35,43.1,23.58,43.53,30.09,45.68,20.98,46.96,21.66,46.25,24.77,45.42,15.14,43.44,17.54,110735,enb_ue50.conf,11.02,11.73,22.75,0.31,0.33,855588,1666488,855588,15,99.2,14.9,2818164214058,1139834719265,258719159,-1
1787024140.000,2026-08-18T03:35:40.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:40,11.96,17.63,0.0,0.0,3.68,66.73,64297.0,40969.7,592.2,23327.3,48.8,15.27,14.22,13.85,670660,1524256,53231,6137,592,7664,6264,4236,2880,0,45,0,1937298,0,69.0,1698137,0,38.79,24.53,38.1,24.66,36.96,24.19,39.67,24.3,37.61,26.13,36.86,25.46,35.24,21.92,44.3,18.55,48.19,23.56,44.96,23.96,47.37,25.35,42.86,29.73,46.06,24.06,47.35,24.77,44.49,17.73,39.57,22.48,110735,enb_ue50.conf,6.77,15.69,22.46,0.19,0.44,855588,1666488,855588,15,100.5,15.7,2818168153109,1139836700286,258719485,-1
1787024143.000,2026-08-18T03:35:43.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:43,11.68,16.9,0.01,0.0,3.61,67.79,64297.0,40968.3,593.6,23328.7,48.8,15.27,14.22,13.85,669084,1531131,53194,6037,575,7600,6253,4208,1723,0,24,0,1937300,0,68.0,1698142,0,38.46,24.2,37.29,27.31,36.21,29.02,36.36,25.68,36.02,21.7,34.05,23.72,34.2,18.47,43.27,18.42,45.49,23.5,44.44,21.36,45.93,26.67,44.81,25.11,45.93,26.01,44.49,22.9,43.04,18.38,35.65,22.32,110735,enb_ue50.conf,8.81,13.04,21.85,0.25,0.37,855588,1666488,855588,15,98.7,10.9,2818171607542,1139837817846,258719796,-1
1787024146.000,2026-08-18T03:35:46.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:46,12.17,17.77,0.0,0.0,3.82,66.25,64297.0,40969.9,592.0,23327.1,48.8,14.92,14.17,13.84,666036,1521240,53102,6018,580,7601,6193,4268,1168,0,18,0,1937301,0,68.0,1598254,0,36.64,28.04,36.8,25.36,38.84,27.06,36.36,26.51,36.6,25.58,34.62,25.0,36.48,27.48,43.67,21.33,44.21,28.51,42.24,29.41,45.68,25.82,45.64,26.17,45.49,25.47,47.6,24.04,45.68,20.63,39.34,25.11,110735,enb_ue50.conf,10.3,13.14,23.44,0.29,0.37,855588,1666488,855588,15,100.1,10.7,2818175398337,1139839316334,258720108,-1
1787024149.000,2026-08-18T03:35:49.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:49,12.09,17.75,0.0,0.0,3.95,66.22,64297.0,40968.7,593.1,23328.3,48.8,14.92,14.17,13.84,669301,1518062,53064,5967,573,7622,6235,4214,2593,0,40,0,1937303,0,70.0,2397385,0,36.84,25.93,36.96,29.36,39.5,25.0,37.66,29.52,38.4,25.93,34.48,23.94,36.36,18.18,46.53,20.7,45.42,26.61,45.9,25.23,50.19,24.88,46.75,25.81,44.87,26.82,49.2,22.86,45.61,15.89,39.13,23.53,110735,enb_ue50.conf,7.04,16.89,23.93,0.2,0.48,855588,1666488,855588,15,98.5,13.4,2818179127291,1139841324652,258720426,-1
1787024152.000,2026-08-18T03:35:52.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:52,11.74,16.97,0.0,0.0,3.73,67.57,64297.0,40971.2,590.6,23325.8,48.8,14.85,14.17,13.84,675996,1532972,53140,5975,573,7628,6242,4291,3669,0,19,0,1937304,0,69.0,1698128,0,37.77,23.26,36.8,21.9,35.84,28.07,38.75,21.96,37.07,23.5,36.17,26.7,35.93,22.07,44.26,18.38,45.49,23.85,43.83,23.96,47.37,24.77,45.31,25.45,45.71,24.2,44.49,22.12,43.46,19.57,38.82,19.91,110735,enb_ue50.conf,7.82,15.28,23.1,0.22,0.43,855588,1666488,855588,15,100.9,11.7,2818182624870,1139842727977,258720743,-1
1787024155.000,2026-08-18T03:35:55.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:55,12.06,17.97,0.0,0.0,3.81,66.16,64297.0,40969.3,592.3,23327.7,48.8,14.85,14.17,13.84,671833,1521112,53331,6118,570,7632,6240,4348,1777,0,26,0,1937306,0,69.0,2397371,0,38.2,24.2,37.87,25.23,39.26,27.35,38.84,26.91,39.33,26.13,34.75,23.94,36.6,23.21,43.75,20.35,46.8,29.09,45.34,26.46,47.15,23.11,44.86,25.35,46.12,23.11,48.22,24.42,47.2,20.87,40.51,22.07,110735,enb_ue50.conf,7.34,15.38,22.72,0.21,0.44,855588,1666488,855588,15,98.2,12.9,2818186334498,1139844245236,258721061,-1
1787024157.000,2026-08-18T03:35:57.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:57,11.71,17.91,0.0,0.0,3.73,66.64,64297.0,40970.4,591.1,23326.6,48.8,14.7,14.15,13.83,672226,1524582,53157,6037,582,7603,6219,4313,1651,0,24,0,1937307,0,68.0,1698132,0,40.51,27.23,38.46,24.42,37.07,23.11,35.96,30.22,37.55,25.78,36.97,23.47,37.12,22.12,48.02,20.51,46.28,20.87,45.23,23.11,46.53,28.32,45.9,23.96,48.4,23.96,47.33,25.23,45.0,17.33,37.78,19.91,110735,enb_ue50.conf,11.32,12.03,23.35,0.32,0.34,855588,1666488,855588,15,98.4,12.4,2818190015705,1139846271872,258721374,-1
1787024160.000,2026-08-18T03:36:00.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:00,12.06,17.44,0.0,0.0,3.77,66.73,64297.0,40969.4,592.1,23327.6,48.8,14.7,14.15,13.83,670392,1525337,53238,6111,568,7654,6204,4300,1277,0,18,0,1937308,0,68.0,1798021,0,40.08,25.69,37.33,24.19,37.93,21.53,38.1,24.66,37.66,25.11,35.5,23.29,38.63,20.91,46.72,17.35,47.76,27.35,46.5,23.58,45.99,23.83,47.13,25.56,45.99,23.61,46.61,28.11,46.5,19.74,39.11,19.16,110735,enb_ue50.conf,8.22,15.0,23.22,0.23,0.42,855588,1666488,855588,15,100.7,13.2,2818193847471,1139847587814,258721693,-1
1787024163.000,2026-08-18T03:36:03.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:03,11.72,17.57,0.0,0.0,3.74,66.97,64297.0,40969.7,591.8,23327.3,48.8,14.0,14.01,13.79,666936,1526083,53026,6061,566,7592,6220,4200,859,0,13,0,1937310,0,69.0,1698188,0,37.18,28.57,35.68,27.43,37.82,23.61,38.75,23.39,34.8,23.96,34.89,22.94,36.21,22.12,44.9,20.94,45.27,25.23,47.04,21.26,46.72,25.11,45.42,24.89,44.81,23.72,48.63,25.0,44.96,24.32,36.84,20.09,110735,enb_ue50.conf,8.47,14.82,23.29,0.24,0.42,855588,1666488,855588,15,98.8,14.5,2818197616504,1139848731436,258722014,-1
1787024166.000,2026-08-18T03:36:06.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:06,11.88,17.91,0.0,0.0,3.75,66.46,64297.0,40969.0,592.5,23328.0,48.8,13.52,13.91,13.76,669771,1525338,53074,6000,595,7673,6299,4298,1460,0,23,0,1937311,0,69.0,2397313,0,39.83,26.46,39.15,24.77,38.24,22.9,38.75,24.77,34.51,24.42,35.32,28.51,39.17,23.85,43.83,16.89,48.02,25.11,45.0,25.35,46.31,24.77,46.12,23.72,45.64,27.56,46.89,23.26,45.99,24.77,40.76,19.18,110735,enb_ue50.conf,8.87,14.55,23.42,0.25,0.41,855588,1666488,855588,15,99.0,13.1,2818201219796,1139850436559,258722330,-1
1787024169.000,2026-08-18T03:36:09.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:09,12.02,17.13,0.0,0.0,3.89,66.96,64297.0,40971.0,590.4,23326.0,48.8,13.52,13.91,13.76,675334,1529689,53082,6085,561,7576,6230,4168,1932,0,30,0,1937312,0,68.0,1698137,0,38.1,25.12,40.09,23.72,40.5,25.35,36.56,23.0,37.55,21.27,35.59,24.42,37.29,20.95,45.04,20.52,45.0,24.65,45.15,23.26,48.4,23.96,44.87,23.11,44.73,22.84,48.81,21.53,46.75,21.43,40.5,20.55,110735,enb_ue50.conf,7.87,16.45,24.32,0.22,0.46,855588,1666488,855588,15,100.5,11.4,2818204687701,1139852243358,258722643,-1
1787024172.000,2026-08-18T03:36:12.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:12,11.71,17.44,0.0,0.0,3.73,67.12,64297.0,40970.5,590.6,23326.5,48.8,14.04,14.01,13.79,671022,1529293,53125,6359,572,7605,6706,4155,2595,0,40,0,1937314,0,68.0,2397334,0,37.0,23.19,41.46,24.3,37.61,26.03,36.36,24.88,38.82,24.11,34.63,22.9,35.06,25.91,44.35,17.78,44.77,24.42,45.68,25.35,46.77,25.46,47.13,21.05,46.06,17.18,47.13,23.04,46.18,24.77,37.99,20.0,110735,enb_ue50.conf,10.3,15.62,25.92,0.29,0.44,855588,1666488,855588,15,99.4,11.0,2818208100748,1139853415981,258722954,-1
1787024174.000,2026-08-18T03:36:14.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:14,11.88,17.03,0.0,0.0,3.62,67.47,64297.0,40969.8,591.0,23327.2,48.8,14.04,14.01,13.79,671295,1530260,53108,6990,558,7623,7641,4293,818,0,13,0,1937315,0,69.0,1798023,0,35.59,27.31,37.17,25.0,38.75,27.48,38.75,25.99,36.68,20.36,36.32,23.29,34.91,20.83,44.3,17.11,47.15,23.26,46.99,21.4,46.64,23.42,45.61,23.87,43.48,17.7,49.21,21.96,43.44,24.09,37.44,22.22,110735,enb_ue50.conf,13.05,13.76,26.81,0.37,0.39,855588,1666488,855588,15,98.8,8.1,2818211650041,1139854546765,258723257,-1
1787024177.000,2026-08-18T03:36:17.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:17,11.97,17.25,0.0,0.0,3.61,67.16,64297.0,40970.7,589.6,23326.3,48.8,13.56,13.91,13.76,672128,1533410,53375,7865,535,7661,9540,4297,1527,0,24,0,1937317,0,69.0,1798026,0,39.06,21.96,40.74,25.0,38.4,25.11,38.33,24.32,34.93,21.78,35.78,24.2,38.49,23.96,46.03,18.53,46.25,28.05,45.23,23.98,45.15,23.61,45.8,22.94,43.59,18.42,46.22,21.8,44.35,23.96,40.6,23.28,110735,enb_ue50.conf,14.18,13.83,28.01,0.4,0.39,855588,1666488,855588,15,99.3,15.2,2818215205234,1139856064345,258723580,-1
1787024180.000,2026-08-18T03:36:20.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:20,11.77,17.35,0.0,0.0,3.8,67.08,64297.0,40971.9,588.0,23325.1,48.8,13.56,13.91,13.76,671990,1530371,54070,9334,377,7726,11149,4353,1272,0,20,0,1937318,0,69.0,1798025,0,37.23,25.0,39.32,26.01,35.09,25.45,36.21,25.45,37.29,24.78,36.6,22.62,34.96,23.29,44.07,17.94,46.03,30.84,45.42,24.55,44.68,24.66,44.26,24.89,44.35,21.4,46.99,24.57,44.4,25.33,38.16,24.35,110735,enb_ue50.conf,12.41,13.12,25.53,0.35,0.37,855588,1666488,855588,15,100.0,15.6,2818218953950,1139857864820,258723906,-1
1787024183.000,2026-08-18T03:36:23.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:23,11.95,18.05,0.0,0.0,4.17,65.83,64297.0,40970.4,588.9,23326.6,48.8,13.35,13.86,13.75,673525,1529617,53998,9480,425,7603,10905,4354,1229,0,18,0,1937319,0,69.0,1698146,0,37.12,27.8,39.24,24.77,37.97,24.88,37.34,25.23,36.91,21.92,38.52,31.14,38.03,25.11,45.68,21.93,47.81,27.06,45.68,24.89,49.8,23.11,47.22,24.77,48.19,20.09,47.79,26.13,46.75,24.88,38.96,22.37,110735,enb_ue50.conf,13.81,12.4,26.21,0.39,0.35,855588,1666488,855588,15,99.2,7.4,2818222327405,1139858941806,258724207,-1
1787024186.000,2026-08-18T03:36:26.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:26,12.18,17.83,0.0,0.0,3.76,66.23,64297.0,40969.9,588.9,23327.1,48.8,12.92,13.77,13.72,670766,1528264,54165,9726,392,7719,11016,4261,1237,0,18,0,1937321,0,70.0,1798021,0,37.13,29.15,39.83,24.29,36.17,27.6,34.63,27.44,36.67,23.64,33.62,24.06,38.17,23.22,43.7,22.22,46.56,25.35,48.24,27.73,44.96,26.58,47.2,27.75,46.46,19.55,44.77,27.48,45.27,26.03,37.23,21.96,110735,enb_ue50.conf,11.0,15.26,26.26,0.31,0.43,855588,1666488,855588,15,98.6,13.5,2818226189611,1139860261833,258724523,-1
1787024188.000,2026-08-18T03:36:28.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:28,11.72,16.79,0.0,0.0,3.94,67.54,64297.0,40971.0,587.4,23326.0,48.8,12.92,13.77,13.72,672493,1532515,54376,9879,403,7651,11084,4294,1786,0,26,0,1937322,0,70.0,1798086,0,34.4,26.01,37.72,28.11,34.51,26.22,35.81,22.94,34.07,19.91,36.52,25.23,36.73,22.94,45.57,15.67,45.96,23.5,46.44,22.58,47.76,23.5,47.11,23.04,45.9,18.75,46.47,23.83,45.57,24.43,38.16,20.64,110735,enb_ue50.conf,11.07,16.06,27.13,0.31,0.45,855588,1666488,855588,15,100.0,16.1,2818229922580,1139861721854,258724848,-1
1787024191.000,2026-08-18T03:36:31.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:31,11.92,16.57,0.0,0.0,3.88,67.64,64297.0,40971.3,586.7,23325.7,48.8,13.25,13.82,13.73,674560,1535939,54249,9942,405,7662,10998,4278,1231,0,19,0,1937324,0,69.0,1798030,0,33.64,28.44,38.89,23.72,36.86,23.58,35.65,26.79,34.36,20.0,33.78,27.85,37.61,22.67,44.58,18.22,46.5,24.88,45.38,25.68,44.02,24.06,45.15,24.2,45.53,20.0,45.23,23.74,44.77,20.18,38.2,20.64,110735,enb_ue50.conf,13.86,13.15,27.01,0.39,0.37,855588,1666488,855588,15,98.8,12.8,2818233612217,1139863201039,258725162,-1
1787024194.000,2026-08-18T03:36:34.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:34,11.73,17.22,0.0,0.0,3.82,67.24,64297.0,40967.4,590.1,23329.6,48.8,13.25,13.82,13.73,677233,1532344,54213,9888,373,7688,11117,4200,1661,23,25,0,1937325,0,69.0,1698143,0,36.96,26.39,37.83,21.57,37.87,24.54,35.53,22.64,37.23,22.27,35.68,23.72,36.16,21.3,44.54,19.03,46.69,25.35,45.11,24.77,47.52,23.11,46.22,23.61,46.53,23.56,48.19,27.03,45.61,17.81,37.55,20.74,110735,enb_ue50.conf,12.51,14.65,27.16,0.35,0.41,855588,1666488,855588,15,100.1,11.1,2818237183243,1139864470365,258725473,-1
1787024197.000,2026-08-18T03:36:37.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:37,11.78,17.33,0.0,0.0,4.06,66.84,64297.0,40968.1,589.2,23328.9,48.8,13.71,13.91,13.76,678250,1534030,54248,9847,420,7677,11061,4379,934,0,15,0,1937326,0,68.0,1798028,0,39.66,23.85,40.93,24.55,38.03,21.76,39.5,26.22,38.2,20.47,39.33,21.56,38.79,20.83,44.92,17.62,46.56,23.53,45.57,22.37,48.15,23.53,48.39,23.32,48.81,20.55,47.98,23.85,45.15,23.53,38.7,19.27,110735,enb_ue50.conf,12.08,12.79,24.87,0.34,0.36,855588,1666488,855588,15,99.8,17.8,2818240934455,1139865981756,258725804,-1
1787024200.000,2026-08-18T03:36:40.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:40,11.57,17.02,0.0,0.0,3.67,67.74,64297.0,40969.4,587.6,23327.6,48.8,13.71,13.91,13.76,677940,1538864,53948,9839,415,7651,10943,4176,1504,47,19,1,1937328,0,68.0,1798024,0,37.39,27.68,36.96,23.87,37.02,22.87,36.32,21.5,36.75,24.44,37.71,20.64,35.4,21.36,45.71,18.03,45.68,23.56,43.59,23.66,47.15,19.91,45.71,22.58,46.56,21.36,46.72,22.52,45.68,22.67,40.08,21.59,110735,enb_ue50.conf,12.73,12.02,24.75,0.36,0.34,855588,1666488,855588,15,98.3,12.7,2818244467720,1139867678418,258726118,-1
1787024202.000,2026-08-18T03:36:42.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:42,11.53,17.41,0.0,0.0,3.81,67.24,64297.0,40966.5,590.3,23330.5,48.8,13.98,13.96,13.78,679176,1541373,53712,9428,488,7634,10860,4351,1667,0,21,0,1937329,0,69.0,1798027,0,39.32,23.74,38.98,18.45,35.93,21.66,35.93,26.79,37.34,22.48,38.11,25.88,36.36,21.4,46.15,16.38,48.81,21.96,45.27,23.64,44.12,22.79,46.72,22.02,46.53,24.77,48.83,23.39,44.54,23.85,38.79,19.46,110735,enb_ue50.conf,10.7,14.98,25.68,0.3,0.42,855588,1666488,855588,15,101.3,14.6,2818247940350,1139869701713,258726443,-1
1787024205.000,2026-08-18T03:36:45.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:36:45,11.86,16.99,0.01,0.0,3.93,67.2,64297.0,40969.9,586.7,23327.1,48.8,13.98,13.96,13.78,677918,1540811,54019,9540,455,7650,10969,4316,3349,1767,30,6,1937331,0,70.0,1798026,0,43.03,24.23,37.71,20.18,36.86,23.35,38.84,23.35,37.61,23.35,37.08,22.12,38.78,23.58,45.27,18.83,46.37,20.09,46.37,23.35,45.49,21.27,49.03,24.02,46.59,21.62,46.99,23.04,45.97,23.08,38.89,18.47,110735,enb_ue50.conf,8.38,14.67,23.05,0.24,0.42,855588,1666488,855588,15,98.5,14.7,2818252205477,1139871170258,258726767,-1
